AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,15,12,BNSF,MT1215202,,,    ,          ,15,12,BNSF,MT1215202,,0,081542F,15,12,22,12,57,AM,WILLISTON           ,WILLIAMS            ,38,8,,WILLISTON           ,138TH AVE NW,5,C,1,3,1,1,1,4,21,4,1,1,1,MAIN 1 TRACK,4,2,50,34,E,3, ,1, ,2,2,2,2,8,5000,3,1,0,0,1,2,1,1,,0,  ,711,0,,2015,                    ,Y,105,38C105,4,,,, , ,56,1,2,                    ,                    ,0,0,0,0,0,0,,,,,,GLASGOW             ,C,1,2,
,15,2,CP  ,1000174177,,,    ,          ,15,2,CP  ,1000174177,,0,693200W,15,2,14,2,50,PM,BENEDICT            ,MCLEAN              ,38,8,,BENEDICT            ,23RD,40,D,1,3,1,3,2,4,4,2,6,1,1,SINGLE MAIN TRACK   ,3,1,125,40,E,4, ,1,2,2,2,2,3,8,20000,3,1,0,0,1,2,1,1,,0,  ,711,412,,2015,                    ,Y,55,38C055,4,,,, , ,56,1,3,                    ,                    ,0,0,0,0,0,0,"AS H02-715 APPROACHED THE CROSSING AT BENEDICT, ND, CREW NOTICED A SILVER PICKUP TRUCK APPROACHING T",HE CROSSING AT A HIGH RATE OF SPEED. THE TRUCK BEGAN TO SLIDE AND TURNED SIDEWAYS JUST BEFORE STRIKI,NG THE TRAIN ON THE SOUTH SIDE. THE DRIVER DID NOT SUSTAIN ANY KNOWN INJURY. THE TRAIN DID RECEIVE D,AMAGE TO 2 RAIL CARS WHICH WILL BE SET OUT AT MAX. CROSSING PROTECTED WITH CROSSBUCKS AND ADVANCE WA,RNING SIGNS.,NEWTOWN             ,C,1,1,
,15,4,DMVW,HRGC41915,,,    ,          ,15,4,DMVW,HRGC41915,,0,693503F,15,4,3,1,23,PM,BISMARCK            ,BURLEIGH            ,38,8,,BISMARCK            ,26TH ST & MAIN AVE,0,A,2,2,1,1,1,4,43,2,2,1,1,OLD MAIN TRACK      ,1,1,1,4,E,3, ,1,2,2,2,2,4,8,1500,3,1,0,0,1,2,1,3,,0,  ,7,414,,2015,                    ,Y,15,38C015,4,,,, , ,68,2,1,                    ,                    ,0,0,0,0,0,0,TRAIN ATTEMPTING TO BACK UP ON THE TRAIN TRACKS WHEN HE STRUCK A VEHICLE WHICH WAS STOPPED FOR THE T,RAIN.  THERE WAS A RAILROAD EMPLOYEE STANDING ON THE 26TH ST. CROSSING TO STOP TRAFFIC SO THE TRAIN,"COULD CROSS. THE DRIVER OF SAID VEHICLE STATED THAT SHE PULLED TOO CLOSE TO THE TRAIN TRACKS, AND AS"," A RESULT, HER VEHICLE'S FRONT BUMPER WAS STRUCK AND TAKEN OFF AS THE TRAIN PASSED BY.  NO INJURIES ",WERE REPORTED.,MISSOURI VALLEY     ,A,2,2,
,15,1,BNSF,TC0115201,,,    ,          ,15,1,BNSF,TC0115201,,12,086787N,15,1,5,3,35,PM,LARIMORE            ,GRAND FORKS         ,38,8,,                    ,36TH STREET NE,0,G,1,2,1,1,1,4,-8,2,1,1,1,SINGLE MAIN         ,4,2,47,43,R,4, ,1, ,2,2,2,4,8,2000,1,1,2,12,14,2,1,1,,2,  ,807,0,,2015,                    ,Y,35,38C035,4,,,, , ,62,1,2,                    ,                    ,2,12,0,0,0,0,,,,,,DEVILS LAKE         ,A,1,2,
,15,4,BNSF,TC0415204,,,    ,          ,15,4,BNSF,TC0415204,,1,081786P,15,4,26,10,20,PM,CUMMINGS            ,TRAILL              ,38,8,,                    ,5TH ST NE,0,A,4,1,1,1,1,2,45,4,1,1,1,SINGLE MAIN         ,4,4,100,36,R,4, ,1, ,2,2,2,6,8,2000,2,2,0,1,2,2,1,1,,0,  ,807,19,,2015,                    ,Y,97,38C097,4,,,, , ,  ,1,4,                    ,                    ,0,1,0,0,0,0,DRIVER AGE UNKNOWN.,,,,,HILLABORO           ,A,1,2,
,15,4,BNSF,MT0415200,,,    ,          ,15,4,BNSF,MT0415200,,1,093396L,15,4,10,7,39,AM,WILLISTON           ,WILLIAMS            ,38,8,,                    ,E. DAK. PARKWAY RD  ,10,D,2,3,1,1,1,4,64,1,1,1,1,MAIN 1 TRACK,5,2,49,45,E,4,1,1,2,2,2,2,1,8,2000,2,1,0,1,1,2,1,1,,0,  ,103,0,,2015,                    ,Y,105,38C105,4,,,, , ,26,1,3,                    ,                    ,0,1,0,0,0,0,,,,,,GLASGOW             ,A,1,2,
,15,7,BNSF,MT0715200,,,    ,          ,15,7,BNSF,MT0715200,,0,394037C,15,7,16,2,30,PM,BOWMAN              ,BOWMAN              ,38,8,,                    ,139TH AVE SW,5,E,2,3,1,1,1,4,85,2,1,1,1,SINGLE MAIN         ,3,2,11,23,E,3, ,1, ,2,2,2,3,8,2000,1,1,1,0,1,2,1,1,,1,  ,7,0,,2015,                    ,Y,11,38C011,4,,,, , ,89,1,3,                    ,                    ,1,0,0,0,0,0,,,,,,HETTINGER           ,A,1,2,
,15,7,BNSF,TC0715203,,,    ,          ,15,7,BNSF,TC0715203,,1,093446M,15,7,27,7,0,PM,NEW ROCKFORD        ,EDDY                ,38,8,,                    ,16TH ST NE,8,A,4,3,1,1,2,2,85,3,1,1,1,SINGLE MAIN         ,4,2,80,55,E,3, ,1, ,2,2,2,3,8,2000,2,1,0,1,1,2,1,1,,0,  ,7,0,,2015,                    ,Y,27,38C027,4,,,, , ,32,1,3,                    ,                    ,0,1,0,0,0,0,,,,,,K O                 ,A,1,2,
,15,11,NS  ,118300,,,    ,          ,15,11,NS  ,118300,,0,729043L,15,11,20,6,0,PM,BAXLEY              ,APPLING             ,13,3,,BAXLEY              ,CS580/FAIR ST,0,A,4,2,1,1,1,4,72,3,1,1,1,SINGLE MAIN TRACK   ,4,2,66,44,E,1,1,1,1,1,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,1030607,81,,2015,                    ,Y,1,13C001,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN 394G020 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S AGE UNKNOWN.,,,,,GEORGIA             ,A,1,2,
,15,11,CSX ,154703,,,    ,          ,15,11,CSX ,154703,,0,637626S,15,11,26,3,30,PM,BAINBRIDGE          ,DECATUR             ,13,3,,BAINBRIDGE          ,CLAY STREET         ,0,D,2,2,1,1,1,4,72,2,1,1,1,SINGLE MAIN         ,2,3,92,22,E,2, ,1,2,2,2,2,4,8,6500,3,1,0,0,1,2,1,1,,0,  ,711,154,,2015,                    ,Y,87,13C087,4,,,, , ,60,1,2,                    ,                    ,0,0,0,0,0,0,Q68126 STRUCK A DODGE RAM TRUCK STOPPED ON THE CROSSING.PROTECTION ALSO AT CROSSING: ADVANCE WARNING, AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,DOTHAN              ,A,2,2,
,15,11,NS  ,118216,,,    ,          ,15,11,NS  ,118216,,1,719081T,15,11,14,9,45,PM,DALTON              ,WHITFIELD           ,13,3,,DALTON              ,CS716/HAWTHORNE ST,10,D,3,3,1,1,1,4,42,4,1,1,1,SINGLE MAIN TRACK   ,4,3,85,20,R,2,1,1,2,2,2,2,1,8,3000,2,1,0,1,2,2,1,1,,0,  ,102030607,59,,2015,                    ,Y,313,13C313,4,,,, , ,60,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN 66EG112 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,GEORGIA             ,A,2,2,
,15,10,NS  ,117949,,,    ,          ,15,10,NS  ,117949,,0,726690L,15,10,27,11,5,PM,BREMEN              ,HARALSON            ,13,3,,BREMEN              ,CR-77/TALLAPOOSA ST.,5,A,4,3,1,1,2,4,55,4,3,1,3,BREMEN PASSING TK   ,1,2,11,6,E,1, ,1,2,1,2,2,3,8,1000,3,1,0,0,2,2,1,1,,0,  ,7,76,,2015,                    ,Y,143,13C143,4,,,, , ,19,2,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN G66.27 REPORTED BEING STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING.,,,,,GEORGIA             ,B,2,2,
K,15,7,ATK ,138403,,,    ,          ,,,NS  ,          ,,0,724369K,15,7,24,2,7,AM,SALISBURY           ,ROWAN               ,37,3,,                    ,PEELER RD           ,,K,4,3,1,1,1,4,72,4,1,2,1,SINGLE MAIN         ,4,2,9,69,E,2,1,1,2,2, ,2,1,8,0, , ,1,0,1,2,1,6,,1,  ,1030607,147,,2015,                    ,Y,159,37C159,4,,,, , ,41,1,257,                    ,                    ,1,0,0,0,0,0,"TRAIN 19 OPERATING WITH LOCOMOTIVES E/184-E9 AND 9 CARS STRUCK A PEDESTRIAN AT MP 338.66, PEELER RD",CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $203.00.,,,,PIEDMONT            ,A,1,2,
K,15,7,ATK ,138512,,,    ,          ,15,7,NS  ,116750,,0,722374A,15,7,30,1,25,PM,GREENSBORO          ,GUILFORD            ,37,3,,GREENSBORO          ,S. ELM ST           ,25,D,3,3,1,1,1,4,90,2,1,2,1,MAIN 1,4,1,4,60,E,2,1,1,2,2,2,2,1,8,30000,3,1,0,0,1,2,1,6,,0,  ,1030607,124,,2015,                    ,Y,81,37C081,4,,,, , ,45,1,64,                    ,                    ,0,0,0,0,0,0,"TRAIN 75 OPERATING WITH LOCOMOTIVE NC1893 AND 4 CARS STRUCK AN OCCUPPIED PICK-UP TRUCK AT MP 284.10,", S. ELM STREET CROSSING.,,,,PIEDMONT            ,A,1,2,
,15,6,NS  ,116156,,,    ,          ,15,6,NS  ,116156,,0,722574J,15,6,20,1,35,PM,REIDSVILLE          ,ROCKINGHAM          ,37,3,,REIDSVILLE          ,E. MOREHEAD ST.     ,,A,4,5,1,1,1,2,93,2,2,1,1,DOUBLE-MAIN ONE     ,5,2,76,30,E,1,1,1,2,2,2,2,4,8,12000,3,2,0,0,0,2,1,1,,0,  ,102030607,53,,2015,                    ,Y,157,37C157,4,,,, , ,24,2,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN 158 STRUCK HWY-USER AT A HWY-GRADE CROSSING.,,,,,PIEDMONT            ,A,1,2,
K,15,3,ATK ,136580,,,    ,          ,15,3,CSX ,142731,,87,629659J,15,3,9,12,19,PM,ROCKY MOUNT         ,HALIFAX             ,37,3,,HALIFAX             ,HALIFAX ROAD        ,0,C,3,1,1,1,1,4,64,2,1,2,1,SINGLE MAIN TRACK   ,4,1,7,70,E,1,1,1,1,2,2,2,5,8,90000,3,1,0,87,1,1,1,6,,0,  ,102030607,353,,2015,                    ,Y,83,37C083,4,,,, , ,  ,1,220,                    ,                    ,0,1,0,8,0,78,TRAIN 80 OPERATING WITH LOCOMOTIVE E/185 AND 7 CARS STRUCK AN OCCUPIED TRACTOR-TRAILER HAULING A WID,"E LOAD AT MP A89.81, HALIFAX RD CROSSING, CAUSING LOCOMOTIVE E/185 AND BAGGAGE CAR C/1755 TO DERAIL.",  THE LOCOMOTIVE DERAILED ON ITS SIDE AND THE BAGGAGE CAR DERAILED UPRIGHT.  AMTRAKS EQUIPMENT DAMAG,"E IS $2,013,371.00. THE AGE OF THE DRIVER IS UNKNOWN.",,NORTH END           ,A,1,2,
,15,8,BNSF,MT0815200,,,    ,          ,15,8,BNSF,MT0815200,,0,087514X,15,8,3,10,55,AM,HEBRON              ,MORTON              ,38,8,,                    ,73RD AVE,8,C,2,3,1,1,1,2,78,2,1,1,1,SINGLE MAIN         ,4,3,108,42,R,3, ,1, ,2,2,2,3,8,5000,3,1,0,0,1,2,1,1,,0,  ,7,0,,2015,                    ,Y,59,38C059,4,,,, , ,24,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,DICKINSON           ,A,1,2,
,15,7,DMVW,HRGC30315,,,    ,          ,15,7,DMVW,HRGC30315,,0,690513B,15,7,8,12,30,PM,KULM                ,DICKEY              ,38,8,,                    ,79TH ST SE,20,A,3,3,1,1,1,4,68,2,1,1,1,SINGLE MAIN         ,2,1,18,25,E,4, ,1,2,2,2,2,3,4,2500,3,1,0,0,1,2,1,3,,0,  ,7,395,,2015,                    ,Y,21,38C021,4,,,, , ,14,2,2,                    ,                    ,0,0,0,0,0,0,TRAIN WAS ENROUTE. ENGINEER SOUNDED HORN APPROXIMATELY 8 CAR LENGTHS AHEAD OF INTERSECTION. DRIVER C,AME DOWN THE HILL AND DIDN'T SEE THE TRAIN.  SHE CONTINUED THROUGH THE TRACKS. TRAIN ENGINEER APPLIE,D BRAKES BUT COULD NOT AVOID COLLISION WITH THE CAR. HITTING IT IN THE REAR PASSENGER DOOR.  TRAIN R,ECIEVED NO DAMAGE BUT VEHICLE DID RECIEVE MAJOR DAMAGE.  DRIVER CITATION FOR `FAILED TO YIELD`.,,DAKOTA              ,A,2,2,
,15,6,CP  ,1000227170,,,    ,          ,15,6,CP  ,1000227170,,0,698937K,15,6,22,3,30,PM,BURLINGTON          ,WARD                ,38,8,,BURLINGTON          ,COLTON AVE          ,0,J,2,1,1,1,1,2,73,2,2,1,1,SINGLE MAIN TRACK   ,4,2,60,46,E,3,1,1,2,2,2,2,4,8,30000,3,2,0,0,0,2,1,1,,0,  ,1030611,479,,2015,                    ,Y,101,38C101,4,,,, , ,55,1,2,                    ,                    ,0,0,0,0,0,0,292-19 TRAVELING EASTWARD MADE CONTACT WITH A RUBBER TIRED ROAD PACKER/PAVER WHICH STALLED ON THE SO,"UTH SIDE OF THE CROSSING, JUST FOUL OF THE TRACKS. DRIVER WAS UNABLE TO GET MACHINE STARTED WHEN GAT","ES CAME DOWN. HE SAW TRAIN, EXITED AND RAN PRIOR TO IMPACT. THE MACHINE WAS CLIPPED BY LOCOMOTIVE PL","OW RESULTING IN MINOR DENT, AND SEVERAL RAILCARS GRAZED THE MACHINE AS WELL CAUSING MINOR DAMAGES. C","ROSSING INCLUDES GATES, LIGHTS, BELLS AND ADVANCE SIGNS. NO INJURIES ASSOCIATED",PORTAL              ,A,1,1,
,15,8,BNSF,NE0815202,,,    ,          ,15,8,BNSF,NE0815202,,1,083608K,15,8,29,4,10,PM,BELLWOOD            ,BUTLER              ,31,6,,                    ,COUNTY ROAD         ,5,D,1,3,1,1,2,4,61,2,2,1,1,SINGLE MAIN         ,3,4,134,14,R,3, ,1, ,2,2,2,3,8,2000,2,1,0,1,1,2,1,1,,0,  ,7,0,,2015,                    ,Y,23,31C023,4,,,, , ,18,1,2,                    ,                    ,0,1,0,0,0,0,,,,,,BELLWOOD            ,A,1,2,
,15,8,BNSF,NE0815200,,,    ,          ,15,8,BNSF,NE0815200,,0,070697S,15,8,18,7,30,PM,AYR                 ,ADAMS               ,31,6,,                    ,COUNTY ROAD         ,10,A,1,3,1,1,1,4,69,3,2,1,1,SINGLE MAIN         ,2,4,131,9,R,3, ,1, ,2,2,2,3,8,1000,3,1,0,0,1,2,1,1,,0,  ,7,0,,2015,                    ,Y,1,31C001,4,,,, , ,64,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,LESTER              ,A,1,2,
,15,7,UP  ,0715NP006,,,    ,          ,15,7,UP  ,0715NP006,,0,816917B,15,7,15,2,20,PM,COZAD               ,DAWSON              ,31,6,,                    ,RD 423,0,J,1,1,1,1,1,2,82,2,1,1,1,MAIN                ,5,8,76,69,R,4, ,2, ,2,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,807,48,,2015,                    ,Y,47,31C047,4,,,, , ,69,1,3,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK A TRACTOR THAT WAS ON THE CROSSING.,,,,,KEARNEY SUB         ,A,1,2,
,15,8,BNSF,NE0815201,,,    ,          ,15,8,BNSF,NE0815201,,0,074929T,15,8,27,11,33,AM,LINCOLN             ,LANCASTER           ,31,6,,LINCOLN             ,N 70TH ST,5,C,2,3,2,1,1,4,80,2,1,7,1,6070,X,1,8,5,E,3,1,1, ,1,2,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,203,18,,2015,                    ,Y,109,31C109,4,,,, , ,  ,1,3,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN,,,,,CRESTON             ,A,1,2,
,15,7,BNSF,PR0715200,,,    ,          ,15,7,BNSF,PR0715200,,0,064677S,15,7,5,11,53,PM,THEDFORD            ,THOMAS              ,31,6,,                    ,COUNTY ROAD         ,0,A,1,1,1,1,1,4,68,4,3,1,1,MAIN 2 TRACK,4,3,135,30,E,4, ,1, ,2,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,807,18,,2015,                    ,Y,171,31C171,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN,,,,,SAND HILLS          ,E,1,2,
,15,7,BNSF,PR0715203,,,    ,          ,15,7,BNSF,PR0715203,,0,064503V,15,7,26,8,0,AM,HAZARD              ,SHERMAN             ,31,6,,                    ,STATE HIGHWAY       ,5,A,2,3,1,7,2,4,70,1,4,1,1,MAIN 1 TRACK,4,3,129,40,R,3,1,1, ,1,2,2,5,8,1000,3,1,0,0,4,2,1,1,,0,  ,103,20,,2015,                    ,Y,163,31C163,4,,,, , ,20,1,2,                    ,                    ,0,0,0,0,0,0,41:  PROCEEDED GATES,,,,,SAND HILLS          ,A,2,2,
,15,10,NS  ,118008,,,    ,          ,15,10,NS  ,118008,,1,718025H,15,10,31,4,40,AM,ATLANTA             ,FULTON              ,13,3,,ATLANTA             ,CS - 2037/PARROTT AV,0,C,3,1,1,1,1,3,51,1,1,1,1,SINGLE MAIN TRACK   ,3,3,87,22,R,2,1,1,2,1,2,2,4,8,1000,2,1,0,1,1,2,1,1,,0,  ,102030607,89,,2015,                    ,Y,121,13C121,4,,,, , ,55,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN 347G130 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S INFORMATION UNKNOWN.,,,,,GEORGIA             ,A,2,2,
,15,10,GC  ,GCR767215,,,    ,          ,15,10,GC  ,GCR767215,,1,636035K,15,10,1,7,6,PM,LYONS               ,TOOMBS              ,13,3,,LYONS               ,CS-581 OXLEY ROAD,10,D,1,3,1,1,1,4,72,3,3,1,1,MAIN                ,2,2,22,22,E,3, ,1,2,2,2,2,3,8,2500,2,1,0,1,1,2,1,3,,0,  ,711,409,,2015,                    ,Y,279,13C279,4,,,, , ,24,1,1,                    ,                    ,0,1,0,0,0,0,"UPON APPROACHING XING, ENGR. OBSERVED TRUCK ATTEMPTING TO CROSS TRACKS AT XING. VEHICLE WAS APPROX. ",1 CL AHEAD OF TRAIN WHEN ENGR. PUT TRAIN INTO EMERGENCY. STRUCK VEHICLE KNOCKING IT OFF TRACKS-DRIVE,"R TAKEN TO HOSPITAL VIA AMBULANCE, EXTENSIVE DAMAGE DONE TO VEHICLE. ENGR. HAD BEEN BLOWING HORN AND"," OPERATING LOCOMOTIVE AS REQUIRED, SLIGHT DAMAGE TO LOCOMOTIVE. YIELD SIGN IS OTHER TYPE OF CROSSING", WARNING.,SAVANNAH            ,B,2,2,
,15,9,CSX ,151808,,,    ,          ,15,9,NS  ,XXX       ,,0,718079N,15,9,6,6,12,PM,ATLANTA             ,FULTON              ,13,3,,ATLANTA             ,ALLENE AVE          ,5,J,4,3,1,1,1,4,84,3,1,1,1,#1 MAIN,2,2,57,23,R,2,1,1,1,1,2,2,1,8,12500,3,1,0,0,1,2,1,1,,0,  ,1020305060711,273,,2015,                    ,Y,121,13C121,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,DRIVER OF BLACK SUV WENT AROUND LOWERED GATES AND WAS STRUCK ON THE REAR BUMPER BY K57602. DRIVER OF,BLACK SUV DEPARTED THE SCENE DRIVING THE VEHICLE. AGE AND GENDER OF MOTORIST UNKNOWN. NS REPORTS $0, IN DAMAGES. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (STOP LINES).,,,ATLANTA TERMINAL    ,A,2,2,
,15,9,NS  ,117578,,,    ,          ,15,9,NS  ,117578,,0,732973X,15,9,30,6,35,AM,AUGUSTA             ,RICHMOND            ,13,3,,N/A                 ,CR982/#56 LOOP,10,A,3,3,2,1,2,2,76,1,4,7,2,BELL CROSSING       ,1,2,9,4,E,1,1,1,2,1,2,2,1,8,1000,3,1,0,0,1,2,1,1,,0,  ,103060807,60,,2015,                    ,Y,245,13C245,4,,,, , ,56,2,3,                    ,                    ,0,0,0,0,0,0,NS TRAIN GN41G529 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,GEORGIA             ,A,2,2,
K,15,8,ATK ,138795,,,    ,          ,,,CSX ,          ,,0,629929F,15,8,16,2,12,AM,WILSON              ,WILSON              ,37,3,,                    ,NC 581,0,K,3,2,1,1,1,4,75,4,1,2,1,MAIN 2,4,2,11,79,E,1,1,1,2,2, ,1,5,3,0, , ,1,0,0,2,1,6,,1,  ,1030607,148,,2015,                    ,Y,195,37C195,4,,,, , ,16,1,195,                    ,                    ,1,0,0,0,0,0,TRAIN 98 OPERATING WITH LOCOMOTIVES E/9-E/14 AND 11 CARS STRUCK A JUVENILE TRESPASSING ON A RAILROAD, GRADE CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,SOUTH END           ,A,1,2,
K,15,5,ATK ,137445,,,    ,          ,,,NS  ,          ,,1,722554X,15,5,18,12,50,AM,GREENSBORO          ,GUILFORD            ,37,3,,                    ,PRIVATE RD CROSSING ,0,D,2,1,1,1,1,4,73,4,1,2,1,SINGLE MAIN TRACK   ,4,2,9,79,E,2, ,2,2,2,2,2,4,8,15000,3,2,0,1,1,2,1,6,,0,  ,807,155,,2015,                    ,N,81,37C081,4,,,, , ,30,1,139,                    ,                    ,0,1,0,0,0,0,"TRAIN 19 OPERATING WITH LOCOMOTIVES E/75-E/194 AND 9 CARS STRUCK A PICK-UP TRUCK AT MP 271.00, A PRI",VATE RD CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $293.00.,,,,PIEDMONT            ,A,1,2,
,15,4,NS  ,115453,,,    ,          ,15,4,NS  ,115453,,0,720480B,15,4,30,6,13,AM,ASHEVILLE           ,BUNCOMBE            ,37,3,,ASHEVILLE           ,GLENDALE AVE        ,0,C,2,2,1,1,1,2,72,1,1,1,1,SINGLE MAIN TRACK   ,3,3,104,14,R,4,1,1,2,2,2,2,4,8,30000,3,1,0,0,1,1,1,1,,0,  ,102030607,59,,2015,                    ,Y,21,37C021,4,,,, , ,30,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN 165P829 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,PIEDMONT            ,A,2,2,
,15,4,NS  ,115459,,,    ,          ,15,4,NS  ,115459,,1,722374A,15,4,22,11,10,PM,GREENSBORO          ,GUILFORD            ,37,3,,GREENSBORO          ,S. ELM ST           ,,K,3,3,1,1,1,4,46,4,1,1,1,DOUBLE-MAIN ONE     ,5,3,94,38,E,2,1,1,2,1, , ,1,8,0, , ,0,1,0,2,1,1,,0,  ,1030607,70,,2015,                    ,Y,81,37C081,4,,,, , ,57,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN 46AP222 STRUCK HWY-USER (PEDESTRIAN) AT A HWY-GRADE CROSSING.,,,,,PIEDMONT            ,A,1,2,
,15,7,BNSF,NE0715201,,,    ,          ,15,7,BNSF,NE0715201,,0,083105S,15,7,13,8,20,PM,GRAND ISLAND        ,HALL                ,31,6,,GRAND ISLAND        ,STHUR RD            ,0,K,1,2,1,1,1,4,90,3,1,1,1,SINGLE MAIN         ,4,3,132,27,R,3,1,1, ,1, ,2,8,8,, , ,1,0,0,2,1,1,,0,  ,103,0,,2015,                    ,Y,79,31C079,4,,,, , ,21,1,2,                    ,                    ,1,0,0,0,0,0,,,,,,RAVENNA             ,A,1,2,
,15,6,UP  ,0615CB013,,,    ,          ,15,6,UP  ,0615CB013,,0,817433R,15,6,21,12,35,AM,DUNCAN              ,PLATTE              ,31,6,,                    ,355 AVE,0,A,2,1,1,1,1,2,70,4,1,1,1,MAIN 2,4,3,55,60,E,3, ,1,3,2,2,2,4,8,27000,3,2,0,0,0,1,1,1,,0,  ,7,83,,2015,                    ,Y,141,31C141,2,2 2 DIMETHYL 44 METHYLENEBIS,1,KILO, , ,39,2,2,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK UNOCCUPIED VEHICLE WHICH RESULTED IN A FIRE TO SOME WOODEN TRACK TIES.,,,,,COLUMBUS SUB        ,A,1,2,
,15,6,UP  ,0615CB020,,,    ,          ,15,6,UP  ,0615CB020,,1,816705X,15,6,30,5,20,PM,SCHUYLER            ,COLFAX              ,31,6,,SCHUYLER            ,B STREET            ,0,M,2,2,1,6,2,2,73,2,2,1,1,MAIN 2,4,3,69,44,R,3,1,1,2,1,2,2,5,8,0,2,1,0,1,1,2,1,1,,0,  ,1030607,183,,2015,                    ,Y,37,31C037,4,,,, , ,33,1,3,                    ,                    ,0,1,0,0,0,0,PERSON IN WHEELCHAIR OPERATED THEIR WHEELCHAIR ONTO THE CROSSING AND WHEN THE TRAIN WAS PASSING BY T,HEY REACHED OUT AND STRUCK THE SIDE OF A PASSING RAILCAR WITH THEIR HANDS AND ARMS.  ,,,,COLUMBUS SUB        ,A,1,2,
K,15,8,ATK ,138543,,,    ,          ,,,BNSF,          ,,0,077621K,15,8,1,11,10,PM,MCCOOK              ,HITCHCOCK           ,31,6,,                    ,CO RD               ,25,A,1,3,1,1,2,4,75,4,1,2,1,SINGLE MAIN TRACK   ,5,2,10,79,R,3, ,1,2,2,2,2,3,8,5000,3,1,0,0,3,2,1,6,,0,  ,7,173,,2015,                    ,Y,87,31C087,4,,,, , ,  ,1,124,                    ,                    ,0,0,0,0,0,0,TRAIN 6 OPERATING WITH LOCOMOTIVES E/173-E/158 AND 10 CARS WAS STRUCK BY AN OCCUPIED AUTOMOBILE AT M,"P 310.91, COUNTY RD 363 CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $6,800.00.",,,,AKRON               ,A,2,2,
