AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,13,8,BNSF,NE0813200,,,    ,          ,13,8,BNSF,NE0813200,,1,930240Y,13,8,18,3,20,AM,LINCOLN             ,LANCASTER           ,31,6,,LINCOLN             ,RR YARD             ,0,J,4,2,2,1,1,2,57,4,1,1,2,793,1,2,47,5,E,3, , , ,3,2,2,4,8,1000,3,2,0,1,0,2,1,1,,0,  ,12,0,,2013,                    ,N,109,31C109,4,,,, , ,38,1,3,                    ,                    ,0,0,0,1,0,0,,,,,,RAVENNA             ,A,2,2,
,13,3,CSX ,113607,,,    ,          ,13,3,CSX ,113607,,0,142298G,13,3,5,8,56,PM,NORTH BALTIMORE     ,HENRY               ,39,2,,DESHLER             ,EAST WATER          ,0,A,4,1,1,1,1,2,32,4,6,1,1,#1  MAIN,4,2,100,30,R,3,1,1,2,2,2,2,4,8,7000,3,2,0,0,1,2,1,1,,0,  ,1030611,148,,2013,                    ,Y,69,39C069,4,,,, , ,16,2,2,                    ,                    ,0,0,0,0,0,0,Q38805 STRUCK A VEHICLE AT WATER STREET CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND P,AVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,WILLARD             ,C,1,1,
,13,1,NJTR,201301041,,,    ,          ,13,1,NJTR,201301041,,0,856909T,13,1,21,3,10,PM,LONG BRANCH         ,MONMOUTH            ,34,1,,LONG BRANCH         ,JOLINE AVENUE       ,0,K,4,2,1,1,1,4,30,2,1,3,1,TRACK #2,4,1,8,50,E,3,1,1,2,1,2,2, ,8,0, , ,1,0,1,2,1,6,,1,  ,103060711,155,,2013,                    ,Y,25,34C025,4,,,, , ,  ,1,35,                    ,                    ,1,0,0,0,0,0,TRESPASSER WAS STRUCK AND FATALLY INJURED BY EASTBOUND TRAIN #7244 AFTER HE STOOD IN FRONT OF GATE A,ND THEN LAID DOWN ON TRACK #2 AT JOLINE AVENUE MP 21.3.,,,,NEWARK              ,A,2,2,
,13,1,NJTR,201301060,,,    ,          ,13,1,NJTR,201301060,,10,266901J,13,1,30,8,2,AM,LITTLE FALLS        ,PASSAIC             ,34,1,,LITTLE FALLS        ,MAIN STREET MP 19.2,,C,1,4,2,1,1,4,41,2,4,C,1,SINGLE TRACK        ,3,1,5,59,R,3,1,1,2,1,2,2,4,8,100000,3,2,0,10,1,1,1,6,,0,  ,103060711,148,,2013,                    ,Y,31,34C031,4,,,, , ,  ,1,67,                    ,                    ,0,1,0,3,0,6,TRAIN #1006 STRUCK THE TRAILER OF AN UNOCCUPIED TRACTOR TRAILER CARRYING PAINTMATERIALS AT MAIN STRE,ET CROSSING LOCATED AT MP 19.2.  9 FRA INJURIES.,,,,HOBOKEN             ,A,2,2,
,13,11,CRSH,107689,,,    ,          ,13,11,CRSH,107689,,1,585947C,13,11,8,6,45,AM,SHELL               ,GLOUCESTER          ,34,1,,DEPTFORD            ,GROVE AVE.          ,50,A,4,3,1,1,2,4,40,1,2,1,1,SINGLE MAIN TRACK   ,2,3,38,25,R,2,1,1,2,2,2,2,3,8,4755,2,1,0,1,1,2,1,3,,0,  ,2030607,112,,2013,                    ,Y,15,34C015,4,,,, , ,51,1,3,                    ,                    ,0,1,0,0,0,0,FC42 CREW WAS TRAVELING SOUTH ON THE PENNS GROVE SECONDARY WHEN THEY WERE STRUCK BY A VEHICLE THAT D,ID NOT STOP.,,,,SOUTH JERSEY        ,A,2,2,
,13,11,SNJX,11012013,,,    ,          ,13,11,SNJX,11012013,,5,501716M,13,11,1,8,4,AM,RIVERSIDE           ,BURLINGTON          ,34,1,,DELRAN              ,PUBLIC              ,0,D,2,1,E,1,1,4,71,2,3,E,1,SINGLE              ,4,0,1,53,R,2,1,1,1,1,2,2,5,8,,2,1,0,5,1,1,1,3,,0,  ,103050607,499,,2013,                    ,Y,5,34C005,4,,,, , ,31,1,50,                    ,                    ,0,2,0,0,0,3,"AT 8:05AM, THE OPERATOR OF TRAIN #221 LRV 3506 MADE AN EMERGENCY NOTIFICATION TO THE CONTROL CENTER","STATING THAT HIS TRAIN HAD STRUCK A PICKUP TRUCK AT MAIN ST. CROSSING IN DELRAN, NJ. THE PICKUP TRUC","K WAS FACING NORTHBOUND ON RIVER RD., WAITING AT THE TRAFFIC LIGHT TO MAKE A RIGHT TURN ACROSS THE R","AILROAD TRACKS ON MAIN ST. A CAR TRAVELING NORTHBOUND, REAR ENDED THE PICKUP TRUCK, PUSHING IT ONTO ","THE TRACKS AT THE CROSSING, KNOCKING DOWN A HIGHWAY CROSSING FIXTURE, WHICH LANDED ON TO TOP OF THE",CAMDEN              ,B,1,1,
,13,11,CSX ,122652,,,    ,          ,13,11,CSX ,122652,,0,518258C,13,11,8,10,55,AM,DELEWARE            ,DELAWARE            ,39,2,,LEWIS CENTER        ,LEWIS CENTER RD     ,5,D,3,3,4,1,1,4,45,2,1,A,1,SINGLE MAIN         ,3,0,1,5,E,3,7,1,2,2,2,2,5,8,1000,3,1,0,0,1,2,1,1,,0,  ,1030607,61,,2013,                    ,Y,41,39C041,4,,,,A, ,27,1,1,                    ,                    ,0,0,0,0,0,0,"MW EQUIPMENT STOPPED, THEN PROCEEDED OVER CROSSING-STRUCK OSP ",,,,,COLUMBUS LINE       ,A,2,2,
,13,11,NS  ,107894,,,    ,          ,13,11,NS  ,107894,,0,481472X,13,11,25,8,0,PM,COLUMBUS            ,FRANKLIN            ,39,2,,COLUMBUS            ,LINCOLN ST.         ,5,A,3,3,4,1,1,4,30,4,6,A,1,DOUBLE-MAIN 2,4,0,1,25,E,3,1,1,2,2,2,2,1,8,5000,3,1,0,0,1,2,1,1,,0,  ,10306,109,,2013,                    ,Y,49,39C049,4,,,, , ,  , ,1,                    ,                    ,0,0,0,0,0,0,MOW ON-TRACK EQUIPMENT ENTERED A HWY-GRADE CROSSING AND STRUCK A MOTOR VEHICLE. DRIVER'S INFORMATION, UNKNOWN.,,,,LAKE                ,C,2,2,
,13,9,NS  ,106470,,,    ,          ,13,9,NS  ,106470,,0,509484C,13,9,21,2,0,AM,SWANTON             ,FULTON              ,39,2,,SWANTON             ,T 54/MUNSON RD,0,H,2,2,2,1,1,4,65,4,2,1,1,DOUBLE-CHICAGO MAIN ,5,4,150,48,E,3,1,1,2,1,2,2,4,8,500,3,2,0,0,0,2,1,1,,0,  ,1030607,98,,2013,                    ,Y,51,39C051,4,,,, , ,  , ,3,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK MOTORCYCLE LEFT UNATTENDED AND PARKED ON RAIL CROSSING. DRIVER'S INFORMATION UNKNOWN.,,,,,DEARBORN            ,A,2,2,
,13,9,NS  ,106333,,,    ,          ,13,9,NS  ,106333,,0,481540W,13,9,11,3,54,PM,MARION              ,MARION              ,39,2,,MARION              ,CR 162/WILLIAMSPORT,,C,3,4,1,1,1,4,85,2,3,1,1,DOUBLE-SANDUSKY MAIN,4,2,14,36,R,4,1,1,2,2,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,10306,65,,2013,                    ,Y,101,39C101,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,"TRAIN STRUCK TRACTOR-TRAILER AT CROSSING. DRIVER'S AGE UNKNOWN.
",,,,,LAKE                ,B,1,2,
,13,11,CRSH,107739,,,    ,          ,13,11,CRSH,107739,,0,926955N,13,11,14,3,40,AM,PORT NEWARK         ,ESSEX               ,34,1,,NEWARK              ,TYLER ST            ,5,C,1,3,2,1,1,4,27,4,1,7,4,SOUTH SIDE LEAD     ,1,1,31,6,R,3, ,1,2,2,2,2,3,8,2000,3,1,0,0,1,2,1,3,,0,  ,1011,62,,2013,                    ,Y,13,34C013,4,,,, , ,38,1,2,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK TRUCK THAT FAILED TO STOP AT CROSSING. 32. FUSEES,,,,,NORTH JERSEY        ,A,2,2,
,13,4,NYSW,13040301,,,    ,          ,13,4,NYSW,13040301,,0,857120K,13,4,3,6,0,PM,NEWFOUNDLAND        ,MORRIS              ,34,1,,NEWFOUNDLAND        ,OAK TREE TERRACE    ,0,A,2,1,1,1,1,2,45,3,1,1,1,SINGLE MAIN TRACK   ,3,3,79,29,R,4, ,2,2,3,2,2,5,8,2000,3,2,0,0,0,2,1,3,,0,  ,807,113,,2013,                    ,N,27,34C027,4,,,, , ,24,2,2,                    ,                    ,0,0,0,0,0,0,"(41) VEHICLE STALLED ON THE TRACKS, DRIVER WAS NOT IN THE VEHICLE AT TIME OF IMPACT, NO DAMAGE TO TH",E LOCOMOTIVE.,,,,SOUTHERN            ,A,2,2,
,13,2,NJTR,201302073,,,    ,          ,13,2,NJTR,201302073,,1,856945N,13,2,4,8,50,PM,ASBURY PARK         ,MONMOUTH            ,34,1,,ASBURY PARK         ,ASBURY PARK MP 28,,K,3,3,B,1,1,4,25,4,1,C,1,TRACK #1,3,1,6,35,E,4,1,1,2,1,2,2, ,8,0, , ,0,1,1,2,1,6,,0,  ,103060711,147,,2013,                    ,Y,25,34C025,4,,,, , ,  ,1,50,                    ,                    ,0,1,0,0,0,0,TRAIN #4379 STRUCK THE REAR OF A BICYCLE THAT RODE AROUND THE GATE ON TRACK #1#1 AND TRESPASSER WAS,THROWN FROM BIKE AND FLED SCENE. AGE NOT KNOWN.,,,,NEWARK              ,A,2,2,
,13,11,NS  ,107675,,,    ,          ,13,11,NS  ,107675,,0,923252B,13,11,9,3,35,AM,SECAUCUS            ,HUDSON              ,34,1,,SECAUCUS            ,PRIVATE RD.         ,2,C,2,3,2,1,1,4,72,4,1,7,2,PAD E               ,2,2,27,1,E,3, ,1,2,2,2,2,3,8,1000,3,1,0,0,1,2,1,1,,0,  ,7,79,,2013,                    ,N,17,34C017,4,,,, , ,52,1,1,                    ,                    ,0,0,0,0,0,0,"WHILE SHOVING EAST ON PAD E, HC42 STRUCK TRUCK THAT FAILED TO STOP AT CROSSING.",,,,,HARRISBURG          ,A,2,2,
,13,5,NS  ,104870,,,    ,          ,13,5,NS  ,104870,,0,925351F,13,5,31,12,25,PM,BUFFALO             ,ERIE                ,36,1,,BUFFALO             ,BUFFALO YARD CROSSIN,0,C,1,2,2,1,1,4,72,2,1,7,2,BY12,1,2,15,8,E,4, ,1,2,2,2,2,4,8,5000,3,1,0,0,1,2,1,1,,0,  ,10,138,,2013,                    ,N,29,36C029,4,,,, , ,51,1,2,                    ,                    ,0,0,0,0,0,0,"TRACTOR TRAILER CROSSED THE TRACKS SOUTHBOUND AND STOPPED WITH THE TRAILER IN FOUL OF THE TRACKS, RE",SULTING IN TRAIN STRIKING THE TRAILER.,,,,HARRISBURG          ,A,2,2,
,13,2,FGLK,20513,,,    ,          ,13,2,FGLK,20513,,0,521079P,13,2,5,8,13,AM,AUBURN              ,CAYUGA              ,36,1,,AUBURN              ,STATE STREET        ,10,J,1,3,A,1,2,4,15,2,2,7,1,AUBURN MAIN         ,2,2,1,5,E,4,1,1,2,1,2,2,3,8,1000,3,1,0,0,1,2,1,3,,0,  ,2,489,,2013,                    ,Y,11,36C011,4,,,, , ,46,2,1,                    ,                    ,0,0,0,0,0,0,AT ABOUT 0805 REMOTE SWITCH ENGINE AY1 WAS WESTBOUND ON THE AUBURN MAIN.  APPROACHED STATE ST CROSSI,"NG AT 5 MPH WITH BELLS ON FGLK 2310 ON, SOUNDED APPROPRIATE HORN WARNING, FLASHERS ON CROSSING WERE",OPERATING CORRECTLY.  2007 FORD DRIVEN BY KELLY A. DARE TURNED RIGHT OFF GARDEN ST AND STRUCK FGLK 2,310 IN THE INTERSECTION OF GARDEN ST AND STATE ST.  ENGR BEDUS STOPPED ON THE STATE ST CROSSING WHEN,HE HEARD THE SOUND OF THE IMPACT OF THE CAR ON THE NORTH SIDE OF FGLK 2310.  (CONTINUED),AUBURN              ,A,2,2,
,13,9,LI  ,GR20130901,,,    ,          ,13,9,LI  ,GR20130901,,0,338169M,13,9,11,7,43,PM,BRENTWOOD           ,SUFFOLK             ,36,1,,                    ,BRENTWOOD ROAD      ,,K,2,3,D,1,1,4,72,3,1,D,1,MAINLINE 2,4,0,12,35,R,3,1,1,2,2, ,2,8,8,0, , ,1,0,0,2,1,6,,0,  ,1030607,61,,2013,                    ,Y,103,36C103,4,,,, , ,54,1,999,                    ,                    ,1,0,0,0,0,0,TRAIN 2078 STRUCK A TRESPASSER WHO WENT AROUND LOWERED GATES.,,,,,SYSTEM              ,A,2,2,
,13,5,LI  ,GR20130501,,,    ,          ,13,5,LI  ,GR20130501,,0,338170G,13,5,10,3,58,PM,BRENTWOOD           ,SUFFOLK             ,36,1,,                    ,ISLIP AVENUE        ,0,A,2,2,D,1,1,4,64,2,1,D,1,MAINLINE 1,4,0,10,78,R,4,1,1,2,2,2,2,4,8,9000,1,1,1,0,1,1,1,6,,1,  ,1030607,69,,2013,                    ,Y,103,36C103,4,,,, , ,63,1,3,                    ,                    ,1,0,0,0,0,0,DRIVER DROVE UNDER GATES THAT WERE DOWN AND WAS STRUCK BY TRAIN 5051.,,,,,SYSTEM              ,A,2,2,
,13,11,NS  ,107962,,,    ,          ,13,11,NS  ,107962,,0,481538V,13,11,30,11,3,PM,MARION              ,MARION              ,39,2,,MARION              ,CITY ST/SILVER ST.  ,10,A,3,3,1,1,1,4,36,4,1,1,1,DOUBLE-SANDUSKY MAIN,4,2,48,28,R,3,1,1,2,1,2,2,1,8,1000,3,1,0,0,1,2,1,1,,0,  ,1030607,173,,2013,                    ,Y,101,39C101,4,,,, , ,43,1,2,                    ,                    ,0,0,0,0,0,0,"NS TRAIN 61TL829 ON THE SANDUSKY DISTRICT MAIN STRUCK A MOTOR VEHICLE AT SILVER STREET IN MARION, OH",IO. THE HWY-USER DROVE AROUND THE GATES. NO INJURIES TO CREW OR HWY-USER.,,,,LAKE                ,A,1,2,
,13,5,NS  ,104828,,,    ,          ,13,5,NS  ,104828,,0,472496M,13,5,29,5,45,PM,LEISPIC             ,PUTNAM              ,39,2,,                    ,CR-5/CR-5,5,C,1,3,1,1,2,4,83,3,1,1,1,DOUBLE-MAIN 2,3,2,77,30,R,4,1,1,2,2,2,2,1,8,5000,3,1,0,0,1,2,1,1,,0,  ,1030607,231,,2013,                    ,Y,137,39C137,4,,,, , ,45,1,3,                    ,                    ,0,0,0,0,0,0,TRAIN WAS TRAVELING WESTBOUND ON MAIN 2 APPROACHING COUNTY ROAD 5. MP 8309.5 WHEN NORTHBOUND HIGHWAY, USER (SEMI TRUCK AND TRAILER) FAILED TO STOP AND SKID INTO THE PATH OF THE TRAIN. THE LEAD LOCOMOTI,VE STRUCK THE CAB OF THE TRUCK.,,,LAKE                ,A,2,2,
,13,10,CSX ,121297,,,    ,          ,13,10,CSX ,121297,,1,228816S,13,10,4,12,55,PM,BRADNER             ,WOOD                ,39,2,,BRADNER             ,US6,10,A,4,3,1,20,2,4,65,2,2,1,1,#1 MAIN,4,2,64,45,E,4,1,1,2,2,2,2,5,8,4500,2,1,0,1,1,2,1,1,,0,  ,1030611,256,,2013,                    ,Y,173,39C173,4,,,, , ,59,1,2,                    ,                    ,0,1,0,0,0,0,"A 1999 SILVER CHRYSLER CIRRUS STRUCK THE SIDE OF TRAIN Q15004, WITH ARTICULATED CARS, AT CROSSING RE",SULTING IN INJURIES TO THE DRIVER. IT WAS THOUGHT THAT THE VEHICLE HAD BRAKING PROBLEMS. PROTECTION ,ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,PEMBERVILLE         ,A,1,1,
,13,10,CSX ,122239,,,    ,          ,13,10,CSX ,122239,,0,509359P,13,10,29,10,10,AM,OREGON              ,WOOD                ,39,2,,OREGON              ,WALBRIDGE RD        ,3,B,3,3,1,1,2,2,50,2,1,7,2,B05 EAST LEAD,1,1,22,7,R,1, ,1,2,2,2,2,3,8,6000,3,1,0,0,1,2,1,1,,0,  ,711,228,,2013,                    ,Y,173,39C173,4,,,, , ,39,1,1,                    ,                    ,0,0,0,0,0,0,Y19229 YARD K CREW WAS PULLING CARS OUT OF THE BOWL AT STANLEY ACROSS WALBRIDGE ROAD ANDE WAS STRUCK, BY A WASTE MANAGEMENT TRUCK. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (ST,OP LINES & RR XING SYMBOLS).,,,TOLEDO TERMINAL     ,A,2,2,
,13,8,NS  ,106133,,,    ,          ,13,8,NS  ,106133,,1,525167N,13,8,27,7,30,PM,CAMDEN              ,PREBLE              ,39,2,,CAMDEN              ,PRIVATE RD          ,5,A,1,3,1,1,1,4,72,3,1,1,1,SINGLE MAIN TRACK   ,4,3,11,58,R,3, ,1,2,2,2,1,3,3,5000,2,1,1,1,2,2,1,1,,1,  ,8,131,,2013,                    ,N,135,39C135,4,,,, , ,31,2,2,                    ,                    ,1,1,0,0,0,0,TRAIN I5ALO27 TRAVELING EAST ON NEW CASTLE MAIN ONE WHEN MOTORIST DROVE OVER A PRIVATE CROSSING IN T,RAIN'S PATH AT MILEPOST CF 50.3,,,,LAKE                ,A,1,2,
,13,3,OHIC,3122013,,,    ,          ,13,3,OHIC,3122013,,0,503439M,13,3,12,2,30,PM,MINERVA             ,CARROLL             ,39,2,,MINERVA             ,MARKET STREET       ,25,B,1,3,1,1,1,4,37,2,2,1,1,RUNNING TRACK       ,1,1,21,9,R,2,1,1,2,3,2,2,3,8,,3,1,0,0,1,2,1,3,,0,  ,306,500,,2013,                    ,Y,19,39C019,4,,,, , ,59,1,2,                    ,                    ,0,0,0,0,0,0,THE ENGINEER AND CONDUCTOR WERE TRAVELING SOUTH ON THE RUNNING TRACK WITH TWO LOCOMOTIVES AND 21 LOA,"DS FROM THE INTERCHANGES.  AS THE ENGINEER APPROACHED THE MARKET STREET CROSSING, THE BELL WAS RUNNI",NG AND THE ENGINEER WAS SOUNDING THE NORN AS REQUIRED.  THE FLASHERS AT THE CROSSING WERE OPERATING ,"PROPERLY.  A DUMP TRUCK, TRAVELING NORTH ALONG MARKET STREET PROCEEDED IN FRONT ON THE TRAIN AS THE ",LEADING END OF THE LEADING LOCOMOTIVE ENTERED THE CROSSING.  IT APPEARED AS IF THE DRIVER TRIED TO S,SYSTEM              ,A,2,2,
,13,3,OHCR,OHC338713G,,,    ,          ,13,3,OHCR,OHC338713G,,1,474260C,13,3,12,7,58,PM,SUGARCREEK          ,TUSCARAWAS          ,39,2,,SUGARCREEK          ,MAIN STREET         ,40,A,4,3,1,1,2,4,38,4,2,1,1,MAIN                ,2,1,1,13,R,1,1,1,2,2,2,2,7,8,1414,2,1,0,1,4,2,1,3,,0,  ,10206,256,,2013,                    ,Y,157,39C157,4,,,, , ,54,1,3,                    ,                    ,0,1,0,0,0,0,TRAIN SOUNDED ALL APPROPRIATE WARNINGS BEFORE AND DURING CROSSING THE HIGHWAY-RAIL GRADE CROSSING. T,HE LAST CAR IN THE CONSIST WAS STRUCK BY HIGHWAY USER DUE TO AN EPILEPTIC SEIZURE. HIGHWAY USER WAS ,SUBSEQUENTLY TAKEN TO LOCAL HOSPITAL (AULTMAN HOSPITAL).,,,OHCR                ,A,2,2,
,13,6,PNWR,PNW393513G,,,    ,          ,13,6,PNWR,PNW393513G,,1,749318W,13,6,28,10,40,AM,ST MARYS            ,WASHINGTON          ,41,8,,BEAVERTON           ,PRIVATE             ,5,A,2,3,1,1,1,4,90,2,1,1,1,MAIN                ,2,3,19,29,R,4, ,1, ,2,2,2,3,8,10000,2,1,0,1,1,2,1,2,,0,  ,807,458,,2013,                    ,N,67,41C067,4,,,, , ,38,1,1,                    ,                    ,0,1,0,0,0,0,THE ROCK TRAIN WAS WESTBOUND ON THE TILLAMOOK DISTRICT WHEN A HIGHWAY USER MADE A RIGHT HAND TURN ON,"TO A PRIVATE GRADE CROSSING IN FRONT OF THE TRAIN, FAILING TO YIELD TO THE CROSSBUCKS AND STOP SIGN."," THE VEHICLE WAS STRUCK ON THE DRIVER SIDE, FLIPPING THE CAR OFF OF THE TRACKS. DRIVER WAS CITED FOR", FAILURE TO YIELD AND USE OF AN ELECTRONIC DEVICE WHILE OPERATING A MOVING VEHICLE. DRIVER WAS TRANS,PORTED TO LOCAL HOSPITAL WITH NON-LIFE THREATING INJURIES.,TILLAMOOK           ,A,2,2,
,13,4,UP  ,0413PD002,,,    ,          ,13,4,UP  ,0413PD002,,0,808085R,13,4,4,5,35,AM,HINKLE              ,UMATILLA            ,41,8,,                    ,HERMISTON AVENUE    ,5,E,4,3,1,40,2,4,48,4,1,1,2,INDL                ,1,2,127,4,R,3,1,1, ,2,2,2,2,8,20000,3,1,0,0,1,2,1,1,,0,  ,103060807,51,,2013,                    ,Y,59,41C059,4,,,, , ,29,2,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED AND THEN PROCEEDED.,,,,,UMATILLA IND LD     ,A,1,2,
,13,2,RJCP,RJCP130001,,,    ,          ,13,2,RJCP,RJCP130001,,1,528072R,13,2,24,2,30,PM,FLEMING BLOCK       ,INDIANA             ,42,2,,COMMODORE           ,ROUTE 240,30,A,2,3,4,1,1,4,32,2,6,A,1,SINGLE MAIN TRACK   ,1,0,1,5,E,4,4,2,3,3,2,2,3,8,2500,2,1,0,1,1,2,1,3,,0,  ,30711,204,,2013,                    ,Y,63,42C063,4,,,,A, ,  ,2,1,                    ,                    ,0,1,0,0,0,0,HI-RAIL VEHICLE MADE CONTACT WITH HIGHWAY VEHICLE AT CROSSING.  HI-RAIL TRIED TO STOP BUT WAS UNABLE,TO DUE WINTER CONDITIONS ON RAIL.  #38 HIGHWAY USER AGE UNKNOWN.  #32 CODE 11 HIGHWAY PAVEMENT MARK,INGS,,,CHERRY TREE SUB     ,B,2,2,
,13,11,RBMN,L1105301,,,    ,          ,13,11,RBMN,L1105301,,0,934268D,13,11,5,12,40,PM,PITTSTON            ,LUZERNE             ,42,2,,PITTSTON            ,RAIL YARD CROSSING  ,1,C,4,3,2,1,1,4,58,2,2,1,2,6 D&I/JVA LEAD,1,1,22,4,E,1, ,1,2,2,2,2,2,8,500,3,1,0,0,1,2,1,3,,0,  ,8,99,,2013,                    ,N,79,42C079,4,,,, , ,43,1,2,                    ,                    ,0,0,0,0,0,0,CREW WAS SHOVING INTO D&I TRACK 6 WHEN A TRUCK STOPPED AT CROSSING THEN PROCEEDED THROUGH CROSSING.,,,,,LEHIGH              ,A,2,2,
,13,12,YRC ,YRC463113,,,    ,          ,13,12,YRC ,YRC463113,,0,501511U,13,12,16,11,51,AM,YORK                ,YORK                ,42,2,,YORK                ,PERSHING AVENUE     ,0,A,1,2,2,1,1,4,30,2,1,1,1,MAIN                ,1,2,3,4,E,1,1,2,1,1,2,2,5,8,2000,3,1,0,0,2,2,1,3,,0,  ,10305,499,,2013,                    ,Y,133,42C133,4,,,, , ,68,1,3,                    ,                    ,0,0,0,0,0,0,"CREW SHOVING BACK FROM J&K WITH 3 LOADED CARS, COND. RIDING SHOVE AS TRAIN ENTERED PERSHING AVE., NO","TICED CAR COME OUT OF ALLEY BEHIND MOVEMENT, CAR PASSED THE CAR COND. WAS RIDING ON, STOPPED FOR RED"," SIGNAL, CAR OVERHANGING DOUBLE YELLOW LINES, COND. RADIOED FOR TRAIN TO STOP AND THEN CLIMBED THE S",IDE LADDER AS NOT TO BE PINCHED BETWEEN FREIGHT CAR AND PASSENGER CAR. TRAIN STOPPED BUT NOT BEFORE ,CLIPPING DRIVER SIDE MIRROR/SCRATCHING DRIVER SIDE DOOR AND DRIVER SIDE BACK DOOR. YORK CITY POLICE ,MAIN                ,C,2,2,
,13,4,UP  ,0413WH006,,,    ,          ,13,4,UP  ,0413WH006,,0,595151H,13,4,18,1,0,AM,MEDFORD             ,GRANT               ,40,5,,MEDFORD             ,STATE HIGHWAY 11,10,A,4,3,1,1,2,4,29,4,1,1,1,ENID SUBDIVISION    ,4,4,115,49,E,2,1,1, ,1,2,2,3,8,8000,3,1,0,0,1,2,1,1,,0,  ,30607,37,,2013,                    ,Y,53,40C053,4,,,, , ,52,2,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: DID NOT STOP.,,,,,ENID SUB            ,A,1,2,
,13,4,UP  ,0413WH007,,,    ,          ,13,4,UP  ,0413WH007,,0,595151H,13,4,25,10,57,AM,MEDFORD             ,GRANT               ,40,5,,MEDFORD             ,STATE HIGHWAY 11,2,C,3,3,1,1,1,4,68,2,1,4,1,SINGLE MAIN         ,4,2,55,47,R,1,1,1, ,2,2,2,2,8,50000,3,1,0,0,1,1,1,1,,0,  ,30607,51,,2013,                    ,Y,53,40C053,4,,,, , ,49,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED AND THEN PROCEEDED.,,,,,ENID SUB            ,A,1,2,
,13,2,BNSF,TX0213200,,,    ,          ,13,2,BNSF,TX0213200,,0,012081L,13,2,16,2,30,AM,OKLAHOMA CITY       ,OKLAHOMA            ,40,5,,OKLAHOMA CITY       ,92ND STREET,25,A,3,3,1,1,1,2,27,4,1,1,1,SINGLE MAIN         ,4,2,125,35,E,2,1,1,2,2,2,2,3,8,2000,1,1,2,0,2,2,1,1,,2,  ,311,0,,2013,                    ,Y,109,40C109,4,,,, , ,44,2,2,                    ,                    ,2,0,0,0,0,0,,,,,,RED ROCK            ,A,2,2,
,13,12,BNSF,TX1213201,,,    ,          ,13,12,BNSF,TX1213201,,0,012009V,13,12,19,11,50,AM,ORLANDO             ,LOGAN               ,40,5,,                    ,PRIVATE             ,0,C,3,2,1,1,1,4,45,2,1,1,1,SINGLE MAIN         ,4,3,111,55,E,2, ,1,2,2,2,2,4,8,5000,3,2,0,0,0,2,1,1,,0,  ,8,0,,2013,                    ,N,83,40C083,4,,,, , ,44,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,RED ROCK            ,A,1,2,
,13,9,BNSF,SF0913200,,,    ,          ,13,9,BNSF,SF0913200,,0,673877G,13,9,6,2,5,PM,HELENA              ,ALFALFA             ,40,5,,                    ,CO                  ,2,D,1,3,1,1,1,4,95,2,1,1,1,SINGLE MAIN         ,5,4,71,60,R,3, ,1, ,2,2,2,2,5,1000,3,1,0,0,2,2,1,1,,0,  ,7,0,,2013,                    ,Y,3,40C003,4,,,, , ,42,2,2,                    ,                    ,0,0,0,0,0,0,,,,,,AVARD               ,A,1,2,
